user_id	timestamp	action_type	poi_id	geographic_id	administrative_region_id	weather	travel_mode	via_poi_id
27	3975200000	2	944425	44320520	1752	9	5	
27	4537319000	1	6542162	43990313	1950	14		
27	4537323000	2	6542162	43990313	1950	14	2	
27	4537350000	2	6542162	43990313	1950	14	2	
27	4537367000	2	6542162	43990313	1950	14	2	
27	4549331000	1	6922388	43990313	1950	14		
27	4554898000	2	6542162	43990313	1950	14	2	
27	4555912594	2	6542162	40467623	1551	14	1	
27	4555915000	2	6542162	40467623	1551	14	2	
27	4561464000	2	4701866	7068248	1950	9	2	
27	4561465000	3	4701866	7068248	1950	9	2	
27	4840384000	2	1760904	17062555	1752	9	2	
27	6026959000	2	4116014	43990313	1950	9	2	
27	6026981000	2	4116014	43990313	1950	9	2	
27	6956167000	1	7125608	43990313	1950	2		
27	6956200000	2	7125608	43990313	1950	2	2	
27	7402419000	2	6688334	3650504	2166	9	2	
28	1770913000	1	1318165	47998680	2582	14		
28	4080873000	1	5412900	51933099	3263	9		
28	4080879938	2	5412900	51933099	3263	9	1	
28	6096085000	1	2394509	35563202	2582	9		
29	4304773000	2	3262325	10731923	2820	13	5	
29	5008172000	1	539653	10731923	2820	9		
29	5008183799	2	539653	10731923	2820	9	4	
29	5008229830	2	539653	10731923	2820	9	4	
29	5008275000	1	539653	10731923	2820	9		
29	5008284117	2	539653	10731923	2820	9	4	
29	5064427311	2	2053275	4772090	2820	9	4	
29	5090244688	2	539653	10731923	2820	9	4	
30	217084000	1	5537629	10575277	432	6		
30	217142691	2	5537629	10575277	432	6	4	
30	231431642	2	5537629	6035588	433	6	4	
30	592987139	2	5537629	17024680	433	14	1	
30	803411000	1	3978787	47819499	433	2		
30	803416837	2	3978787	47819499	433	2	4	
30	908799567	2	878347	2618688	433	14	4	
30	926835000	1	878347	48715253	1826	14		
30	1098582000	1	2177776	17412891	433	14		
30	1109738000	1	297320	3424841	1826	2		
30	1113472000	1	5901876	3424841	1826	2		
30	1114542000	1	878347	26836095	1826	2		
30	1239405698	3	1226865	14718597	433	2	1	
30	1239426353	2	1226865	14718597	433	2	0	
30	1611078780	2	6586138	7388736	297	9	4	
30	1681741440	2	2176459	23679672	174	9	4	
30	1682104553	2	2176459	41764390	174	9	4	
30	1686431000	1	1223017	22815138	1826	9		
30	1697004658	3	1156733	47420547	1826	9	1	
30	1771290200	3	194007	33486788	1826	14	4	
30	1865656773	3	2183469	20793195	328	9	4	
30	1865658694	2	2183469	20793195	328	9	4	
30	2029200298	2	2057689	40506232	433	2	4	
30	2038342000	1	2177776	27365902	1826	14		
30	2038350127	2	2177776	27365902	1826	14	4	
30	2456114962	2	4944535	21323350	1826	14	4	
30	2456160134	2	4944535	21323350	1826	14	4	
30	2468343904	2	2176459	8396201	1826	14	4	
30	2802374000	1	2057689	11936990	174	14		
30	2976516112	2	4647499	6769465	1826	2	4	
30	2976517112	3	4647499	6769465	1826	2	4	
30	3060891723	3	1895474	4210305	433	9	4	
30	3318615000	2	4731547	40506232	433	9	3	
30	3491748921	2	4074639	41764390	174	9	4	
30	3497811000	1	5537629	47778950	297	9		
30	3946309000	2	4031065	1956297	1826	9	2	
30	4904396460	2	6816416	43101281	1392	2	4	
30	5037263000	1	3978787	40506232	433	9		
30	5038938669	2	1879373	12321974	432	9	4	
30	5305116502	2	5165362	17412891	433	14	4	
30	5305117502	3	5165362	17412891	433	14	4	
30	5309895908	3	1223017	35242178	1826	2	4	
30	5786427814	2	1223017	40506232	433	9	4	
30	6087839997	2	1524384	21266961	174	9	4	
30	6087842785	2	1524384	40597969	1826	9	4	
30	6087853158	2	1524384	40597969	1826	9	0	
30	6458908104	2	4258143	48715253	1826	14	0	
30	6458909104	3	4258143	48715253	1826	14	0	
30	6788535842	2	220747	16114042	1826	9	4	
30	6788536842	3	220747	16114042	1826	9	4	
31	7166709000	1	1926377	47659178	821	6		
32	149565000	1	3084054	19775758	3188	9		
32	153452000	2	3084054	33964898	921	9	2	
32	219684000	2	5212820	14312850	2914	9	2	
32	221536000	2	5268464	20663496	3188	9	2	
32	413531686	0	5750476	19420475	3188	14		
32	413532000	1	5750476	19420475	3188	14		
32	413559262	2	5750476	19420475	3188	14	1	
32	413597314	2	5750476	19420475	3188	14	0	
32	487544000	1	5884120	27263055	921	14		
32	488064682	2	5884120	31245530	921	14	0	
32	753362329	2	6114584	31245530	921	2	1	
32	842680000	1	2429506	31245530	921	14		
32	850347000	1	359103	5242183	2914	6		
32	850359066	2	359103	5242183	2914	6	1	
32	850871503	2	6930039	45651231	2914	6	1	
32	1358520000	1	1120768	19775758	3188	9		
32	2445657000	2	4031484	31245530	921	9	5	
32	2909982000	2	4467022	37978835	921	2	2	
32	2911692000	1	4467022	12801526	921	2		
32	3498038000	2	3084054	37989321	921	9	2	
32	3931294000	2	4467022	20663496	3188	9	2	
32	4361274000	3	2757994	31245530	921	13	2	
32	4366508572	2	3304987	12801526	921	13	1	
32	4366918000	1	7039663	12801526	921	13		
32	4369478000	1	1604371	11046204	921	13		
32	4369614000	1	1604371	2773439	921	13		
32	4463241000	2	6237979	20942334	281	9	5	
32	4555589000	1	2757994	12147295	921	9		
32	4561607000	2	4467022	38149309	921	9	5	
32	4561665000	2	4467022	38149309	921	9	2	
32	4561717000	1	4467022	38149309	921	9		
32	4625817000	1	4031484	10830379	2914	9		
32	4625822000	2	4031484	10830379	2914	9	2	
32	4625877000	2	3742096	10830379	2914	9	2	
32	4625907000	2	3742096	10830379	2914	9	5	
32	4641836000	1	2757994	19420475	3188	9		
32	4641840000	2	2757994	19420475	3188	9	2	
32	5330524000	2	4467022	14754116	3188	9	2	
32	6006120000	1	3742096	10647725	2914	9		
32	6006122000	2	3742096	10647725	2914	9	2	
32	6024569000	2	4467022	3644501	3188	9	5	
32	6109553000	2	1106178	37989321	921	9	2	
32	6109564000	2	1106178	20663496	3188	9	2	
32	6388324000	1	1106178	37989321	921	9		
32	6430387000	2	3742096	23123046	281	9	5	
32	6609063000	2	3742096	20367570	921	6	2	
32	6609711000	2	3742096	31245530	921	6	2	
32	6785481000	2	4031484	37989321	921	9	2	
32	6787603000	2	4031484	15775653	921	9	2	
32	6905043000	2	6114584	27263055	921	9	5	
33	1370840000	1	6997929	49117959	721	14		
33	3094528000	1	6997929	49117959	721	9		
33	3150752975	2	4927639	51777848	253	14	1	
33	6210106000	1	6997929	49117959	721	9		
33	6529219790	2	83661	49117959	721	14	4	
34	58702826	2	5683530	45794925	3187	14		
34	231638494	2	432292	36425504	1802	2	4	
34	244649999	2	1175352	548784	3187	9	4	
34	255160419	3	432292	31510760	1816	9		
34	756126938	3	1346587	548784	3187	14		
34	931847894	3	1175352	548784	3187	14		
34	1359337215	3	5257519	45794925	3187	2		
34	2026816390	2	1742632	548784	3187	6		
34	3749939187	3	2490015	16213548	3187	14		
34	3775520892	2	1486533	548784	3187	2	4	
34	4297168000	1	7279777	5161758	3187	9		
34	4297669000	1	7279777	548784	3187	9		
34	4362366559	2	2565764	45794925	3187	9		
34	4385062815	3	432292	37207718	3187	9	1	
34	4385071205	2	432292	37207718	3187	9		
34	4631495068	2	4738982	45794925	3187	9		
34	4647276971	3	432292	2294672	3142	9		
34	4648406182	3	793959	52308414	3257	9		
34	4731811326	2	432292	33236818	3142	20		
34	4839672845	2	432292	6839974	3257	14		
34	4839673845	3	432292	6839974	3257	14		
34	5067943275	3	3959663	33236818	3142	14		
34	5071322758	2	3998171	2999773	3187	14		
34	5091979000	2	432292	5249046	2199	14	5	
34	5091993000	1	432292	5249046	2199	14		
34	5151745034	3	5080232	26452784	3257	14		
34	5774546471	2	1018390	548784	3187	14	4	
34	5948244896	2	1018390	548784	3187	2		
34	5960472293	2	432292	11280229	2199	2		
34	6808954712	2	1018390	548784	3187	14		
34	6808970409	2	1018390	548784	3187	14	4	
34	6808993000	2	1018390	548784	3187	14	5	
34	6809012000	2	1018390	548784	3187	14	5	
34	6809059000	2	1018390	548784	3187	14	2	
34	6812641536	2	1018390	49181755	2199	14	1	
34	6827002000	2	432292	49181755	2199	14	5	
34	6897202000	2	1018390	548784	3187	2	2	
34	6915880916	2	432292	11280229	2199	2		
34	7153858000	2	1231472	548784	3187	6	5	
34	7153867000	2	1231472	548784	3187	6	5	
34	7156319438	2	1231472	548784	3187	6		
34	7156346000	2	1231472	548784	3187	6	5	
34	7237508611	2	4361618	548784	3187	6	1	
34	7251000000	2	1231472	11280229	2199	14	2	
34	7251004327	2	1231472	11280229	2199	14		
34	7254581923	3	1231472	11280229	2199	6		
34	7320412000	1	4357547	45794925	3187	6		
34	7557495146	2	5276940	548784	3187	14		
34	7557496146	3	5276940	548784	3187	14		
34	7559485651	3	5176834	37207718	3187	2		
35	67112329	3	5032749	28059781	1378	14	4	
35	200699658	3	3435585	18461441	1812	14	4	
35	236002317	3	3212851	30286136	1378	14	4	
35	377283000	1	3435585	10534466	1812	9		
35	377501000	1	3435585	6184922	1812	9		
35	414660086	2	3597624	30286136	1378	9	4	
35	414661086	3	3597624	30286136	1378	9	4	
35	418387631	2	5032749	28059781	1378	9	4	
35	418433897	3	5032749	28059781	1378	9	4	
35	585262182	2	5032749	30286136	1378	2	4	
35	631563950	3	3435585	30698819	1812	20	4	
35	977619409	2	3435585	18461441	1812	9	4	
35	1018334684	2	5032749	30286136	1378	9	4	
35	1018497721	3	5032749	26711236	1378	9	4	
35	1236474169	2	3435585	30698819	1812	19	4	
35	1323362338	3	3435585	18461441	1812	9	4	
35	1621585997	2	5032749	30286136	1378	9	4	
35	1755426185	3	3435585	18461441	1812	20	4	
35	1964007552	2	3212851	30286136	1378	9	4	
35	2187231100	3	3435585	18461441	1812	9	4	
35	2228134370	2	5032749	30286136	1378	9	4	
35	2274289133	2	3435585	39945915	1812	9	4	
35	2285481029	3	3435585	30428435	1378	9	4	
35	2498142741	3	5032749	30286136	1378	20	4	
35	2533098000	1	3435585	18461441	1812	14		
35	3050816238	2	3435585	18461441	1812	9	4	
35	3396803867	2	3435585	18461441	1812	2	4	
35	3569274970	3	3435585	36896601	1812	9	4	
35	3655867118	2	3435585	18461441	1812	2	4	
35	3680488622	3	2696058	30286136	1378	9	4	
35	3758306000	1	3212851	30286136	1378	9		
35	4001971784	2	3435585	18461441	1812	2	4	
35	4174249396	2	3435585	18461441	1812	2	4	
35	4383046736	2	3212851	30286136	1378	9	4	
35	4657240606	2	1352346	35575002	1812	9	4	
35	4779101987	2	3435585	18461441	1812	9	4	
35	4952417874	2	3435585	18461441	1812	2	4	
35	5249895950	2	5032749	28059781	1378	9	4	
35	5422581708	3	5032749	30286136	1378	9	4	
35	5509331413	3	1352346	18461441	1812	2	4	
35	5815821431	2	3435585	18461441	1812	2	4	
35	5902373217	2	3435585	18461441	1812	2	4	
35	6027521057	3	5032749	30286136	1378	9	4	
35	6162293571	2	3435585	18461441	1812	20	4	
35	6421005595	2	3435585	18461441	1812	9	4	
35	6421006595	3	3435585	18461441	1812	9	4	
35	6507140614	3	3435585	18461441	1812	9	4	
35	6593471580	3	3435585	18461441	1812	9	4	
35	7067925520	3	5032749	47831847	1812	9	4	
35	7198296148	2	3435585	18461441	1812	9	4	
36	214433261	2	713666	29943831	759	9	4	
36	580807000	1	6347984	29943831	759	2		
36	580811976	2	6347984	29943831	759	2	4	
36	639587042	2	6347984	29943831	759	14	4	
36	3508679432	2	2239940	29943831	759	2	4	
36	3508707145	2	2239940	29943831	759	2	4	
36	3508711000	2	2239940	29943831	759	2	2	
36	5220128424	2	6347984	29943831	759	9	4	
36	5300714948	2	6347984	41179318	759	9	4	
36	7220150546	3	1282644	50193986	759	14	4	
36	7234962915	2	6019668	29943831	759	14	4	
36	7234970000	2	6019668	29943831	759	14	5	
37	6966408365	2	7115948	2391212	2847	9	0	
37	6966688190	2	7115948	2391212	2847	9	4	
37	6966700000	2	7115948	2391212	2847	9	2	
37	6966701000	3	7115948	2391212	2847	9	2	
37	6966729000	2	7115948	2391212	2847	9		
37	6966733000	2	7115948	2391212	2847	9	5	
38	164269000	1	6057710	43751316	1826	14		
38	164269000	1	1468060	43751316	1826	14		
38	1158940000	2	4684852	35242178	1826	14	2	
38	1158946360	2	4684852	35242178	1826	14	4	
38	2230065000	1	2972964	43751316	1826	2		
38	3313749000	1	6963707	24630465	432	9		
38	4465539000	1	2853167	6685945	1826	9		
38	4465571000	1	863562	6685945	1826	9		
38	4549620000	2	4162587	14893407	1826	9	2	
38	4549623326	2	4162587	14893407	1826	9	0	
38	4549661000	2	4162587	14893407	1826	9	2	
38	4549688560	2	4162587	14893407	1826	9	0	
38	4549721000	2	4162587	14893407	1826	9	2	
38	4550058329	2	4162587	16361230	1826	9	0	
38	4550059329	3	4162587	16361230	1826	9	0	
38	4566973000	1	576295	40996208	1392	9		
38	4566977962	2	576295	40996208	1392	9	0	
38	4566978962	3	576295	40996208	1392	9	0	
38	6355654198	2	5995392	8744689	1826	2	0	
38	6355655000	2	5995392	8744689	1826	2	2	
38	6882950000	1	3659460	6685945	1826	9		
38	6882958033	2	3659460	6685945	1826	9	0	
38	6882960126	2	3659460	6685945	1826	9	4	
38	6882968000	2	3659460	6685945	1826	9	5	
38	6883018010	6	3659460	6685945	1826	9	5	
39	2211746000	2	6304660	37454560	3161	14	2	
39	2211753942	3	6304660	12773864	3161	14	4	
39	2236024615	2	370938	21856628	3161	14	4	
39	2282327362	2	154107	21856628	3161	14	4	
39	2282328362	3	154107	21856628	3161	14	4	
39	2287179000	1	1510186	29111704	1783	14		
39	2292338159	2	268632	46582977	2883	14	4	
39	2294096000	2	6074926	46582977	2883	14	2	
39	2308826405	2	3285403	21856628	3161	14	4	
39	2365464520	2	70765	28387361	3161	14	4	
39	2373213144	2	6852043	5471478	245	14	4	
39	2373214144	3	6852043	5471478	245	14	4	
39	2375661217	2	6852043	38384111	245	14	1	
39	2445910667	2	4174446	21856628	3161	14	4	
39	2468406162	2	574225	21856628	3161	6	4	
39	2469635425	2	70765	21856628	3161	6	4	
39	2486643344	2	1638555	21856628	3161	6	4	
39	2536113153	2	2798012	12970885	3161	6	4	
39	2536126792	2	2798012	12970885	3161	6	4	
39	2538921142	2	2798012	9056780	245	6	4	
39	2538921437	2	2798012	9056780	245	6	4	
39	2538922249	2	2798012	9056780	245	6	4	
39	2548790335	2	6304660	10065060	245	6	4	
39	2549043492	2	5467043	34707518	245	6	4	
39	2549060776	2	5467043	21856628	3161	6	4	
39	2549120166	2	6304660	19552917	805	6	4	
39	2549131000	1	6304660	1316515	245	6		
39	2549165423	2	5467043	15531373	245	6	4	
39	2549173500	2	5467043	21856628	3161	6	4	
39	2549751768	2	4266784	5271338	3161	6	4	
39	2551349949	2	1695271	12534747	1783	6	4	
39	2551376963	2	1695271	45805035	1783	6	4	
39	2551377963	3	1695271	45805035	1783	6	4	
39	2554225819	2	2798012	8311232	3161	19	4	
39	2554226819	3	2798012	8311232	3161	19	4	
39	2566210000	1	5341487	21856628	3161	19		
39	2566337128	2	5341487	21856628	3161	19	4	
39	2566666000	2	5341487	9498053	3161	19	2	
39	2576337000	2	6304660	12937628	2883	6	2	
39	2576346112	2	6304660	12937628	2883	6	0	
39	2576348000	2	6304660	12937628	2883	6	2	
39	2577801532	0	6785263	12937628	2883	19		
39	2627680000	1	3470417	5471478	245	19		
39	2627843000	1	3470417	5471478	245	19		
39	2630459793	2	5467043	5471478	245	19	4	
39	2630565329	2	5467043	5471478	245	19	4	
39	2634022000	1	1337924	5829085	817	19		
39	2634257708	2	1337924	5829085	817	19	1	
39	2634258708	3	1337924	5829085	817	19	1	
39	2650346472	2	4266784	21856628	3161	14	4	
40	135366000	2	275035	37837585	1370	2	2	
40	155165544	2	2643743	16159906	1370	9	4	
40	318600068	2	3090003	16159906	1370	14	4	
40	499117824	2	1449368	21046279	1370	9	0	
40	507021410	2	6218311	40667705	1370	9	0	
40	1208756000	2	514827	38417910	1370	14	2	
40	1208758343	2	514827	38417910	1370	14	0	
40	1208763179	2	514827	38417910	1370	14	1	
40	1781012000	2	413782	16159906	1370	14	2	
40	1928440535	2	275035	36819234	1370	2	4	
40	1928724903	3	275035	18719848	1370	2	0	
40	2137093499	2	3848227	16159906	1370	2	4	
40	2227874598	2	6218311	22456774	1370	2	0	
40	2348562245	2	871836	38640978	1370	9	0	
40	2348563245	3	871836	38640978	1370	9	0	
40	3200820205	2	7052070	44605590	1370	9	0	
40	3451624053	2	3090003	16159906	1370	9	0	
40	3451628000	2	3090003	16159906	1370	9	2	
40	3968745000	1	6568305	21555001	1370	9		
40	4038210805	2	6966914	16159906	1370	2	4	
40	4038215000	2	6966914	16159906	1370	2	2	
40	4038237000	2	6966914	16159906	1370	2	2	
40	4046771000	2	1754243	16159906	1370	9	2	
40	4046789664	2	1754243	16159906	1370	9	4	
40	4051477000	2	809621	38828657	836	9	2	
40	4054649102	2	6259118	35108498	2166	9	4	
40	4062221000	2	871836	29349576	1752	9		
40	4062224000	2	871836	29349576	1752	9	2	
40	4062237252	2	1754243	29349576	1752	9	4	
40	4062242251	2	809621	29349576	1752	9	4	
40	4062246000	2	809621	29349576	1752	9	2	
40	4109986010	6	275035	39926985	1370	9	5	
40	4110010000	2	275035	39926985	1370	9	5	
40	4398838164	3	5842365	19876864	1752	9	1	
40	4399070000	2	6257176	42954036	1752	9	2	
40	4399074690	2	6257176	42954036	1752	9	4	
40	4399101858	3	6257176	42954036	1752	9	1	
40	4415277000	2	871836	52160527	1551	9	2	
40	4415280577	2	871836	52160527	1551	9	4	
40	4492591929	2	5748027	37837585	1370	9	1	
40	4652927532	3	871836	7300973	1370	9	0	
40	5448837000	2	5673119	39926985	1370	9		
40	5448841046	2	5673119	39926985	1370	9	0	
40	5780123000	2	6328317	16159906	1370	2	2	
40	5780124216	2	6328317	16159906	1370	2	4	
40	5780145446	2	2403034	16159906	1370	2	4	
40	6046222000	1	5750076	9644569	1370	9		
40	6046300000	2	5750076	22982457	1370	9	2	
40	6046310694	2	5673119	22982457	1370	9	4	
40	7084469734	2	5563941	18719848	1370	9	4	
41	1583384000	1	4839155	12434724	2170	14		
41	1583392000	2	4839155	12434724	2170	14	2	
41	1583444000	2	4839155	12434724	2170	14	2	
41	1583470000	2	4839155	12434724	2170	14	2	
41	1587400299	2	4839155	15353926	2701	2	1	
41	2462339594	2	2066321	29261048	2883	6	4	
41	2569799490	2	2948864	29261048	2883	14	4	
41	2569805657	2	2948864	29261048	2883	14	0	
41	2569806657	3	2948864	29261048	2883	14	0	
41	2721080562	2	3555665	23343915	2170	14	4	
41	2757754718	2	844672	23343915	2170	6	4	
41	2757853439	2	844672	23343915	2170	6	4	
41	2757858531	2	5719905	23343915	2170	6	4	
41	2922646835	2	3158729	23343915	2170	9	4	
41	3103077000	1	5433237	23343915	2170	9		
41	3103118341	2	282448	23343915	2170	9	4	
41	3103147328	2	5433237	23343915	2170	9	4	
41	3498201000	1	5719905	10861603	3161	9		
41	3498220641	2	5719905	10861603	3161	9	4	
41	3499274571	2	405182	10861603	3161	9	4	
41	3499284733	2	405182	10861603	3161	9	4	
41	3502054244	2	405182	23343915	2170	2	4	
41	3763240000	1	405182	29261048	2883	9		
41	4033200706	2	4329868	29261048	2883	14	4	
41	4087821000	1	565213	24632693	2170	9		
41	4087875563	2	565213	29261048	2883	9	4	
41	4109999000	1	4895346	3790271	2883	9		
41	4177005000	1	4895346	39010294	2883	9		
41	4177010936	2	4895346	39010294	2883	9	4	
41	4177035997	7	4895346	10861603	3161	9	4	1944462
41	4588010006	2	4895346	8188531	3161	9	4	
41	4588064000	1	4009557	8713652	3161	9		
41	4588068403	2	4009557	8713652	3161	9	4	
41	5587048000	1	4329868	29261048	2883	2		
41	5587054429	2	4329868	29261048	2883	2	4	
41	5587060517	2	4329868	10861603	3161	14	4	
41	6420794901	2	6968300	23343915	2170	9	4	
41	7134548000	1	439782	29261048	2883	2		
41	7301393000	2	4975663	10861603	3161	6		
41	7301442000	2	4975663	10861603	3161	6		
41	7301455000	2	4975663	10861603	3161	6		
41	7408015000	2	6240071	10861603	3161	9		
42	1174681739	2	6130874	41367250	1121	2	4	
42	1174681865	2	6130874	41367250	1121	2	4	
42	1176039523	2	6130874	48756964	1121	2	4	
42	1182698217	2	3172003	37058390	3098	14	4	
42	1188931216	2	3172003	22821108	2348	9	4	
42	1189940000	1	3172003	40150400	835	9		
42	1198016865	2	3172003	14052276	1709	14	1	
42	1951321245	2	5392138	50310231	1593	14	4	
42	1951322245	3	5392138	50310231	1593	14	4	
42	1951772000	1	5392138	37223350	1593	14		
43	833782000	1	7017045	41903943	258	14		
43	1955897217	2	5169544	28411165	258	14	4	
43	2638192003	2	51395	41903943	258	14	4	
43	2645805378	2	2644777	33709778	580	14	4	
43	2847682000	1	377029	41903943	258	2		
43	2847715000	1	1991626	41903943	258	2		
43	2847715000	1	3471301	41903943	258	2		
43	2915413044	2	51395	28411165	258	14	4	
43	2958070768	2	51395	41903943	258	14	4	
43	3004619000	1	3032171	33709778	580	14		
43	3008934000	1	1971568	33709778	580	2		
43	3024152592	2	5240678	41903943	258	2	4	
43	3685732000	1	51395	28411165	258	9		
43	4030155000	1	5575889	28411165	258	14		
43	4035784272	2	2429770	20057928	580	14	4	
43	4048778331	2	411492	50732901	580	14	4	
43	4101410700	0	44834	28411165	258	9		
43	4101419425	0	3948017	28411165	258	9		
43	4129447855	2	1725019	3850790	580	9	4	
43	4129458000	2	1725019	34248882	258	9	2	
43	4275026341	2	5575889	28411165	258	9	4	
43	4305688345	2	5561136	20765779	580	13	4	
43	4388526264	2	6076088	27014362	2428	13	4	
43	4442199004	0	1146051	41903943	258	9		
43	4442208526	0	1146051	41903943	258	9		
43	4724929452	2	4618362	28411165	258	2	4	
43	4732990471	2	1499701	28411165	258	9	4	
43	4733108000	1	1499701	28411165	258	9		
43	4733110231	2	1499701	28411165	258	9	4	
43	4794195770	2	3070104	41903943	258	6	4	
43	4893717777	2	7006155	28411165	258	9	4	
43	4903020159	2	5209327	28411165	258	2	4	
43	4903024352	2	5209327	28411165	258	2	4	
43	4903028000	2	737248	50732901	580	2	2	
43	4905714993	2	737248	28411165	258	9	4	
43	4905715058	2	737248	28411165	258	9	4	
43	4991950000	1	7064956	28411165	258	9		
43	4991973000	1	7064956	28411165	258	9		
43	4991979997	2	7064956	28411165	258	9	4	
43	4992000174	2	1499701	47829206	1241	9	4	
43	4996537000	1	1499701	47829206	1241	9		
43	5004076000	1	2920742	47829206	1241	9		
43	6025870400	2	51395	28411165	258	9	4	
43	6202782633	2	1506665	41903943	258	9	4	
43	6281413063	2	5575889	29598978	1240	14	4	
43	6596695341	2	7049919	28411165	258	14	4	
43	6884470348	2	1506665	41903943	258	9	4	
43	6949695000	1	2730393	41903943	258	9		
43	7052506000	1	4439652	28411165	258	9		
43	7052600362	2	4439652	28411165	258	9	4	
44	2301068673	2	735616	49411997	1915	6	4	
44	4424059942	2	7008968	46484413	1915	9	4	
44	4645351640	2	5824404	46484413	1915	2	4	
44	4674135000	1	5824404	46484413	1915	9		
44	4674139986	2	5824404	46484413	1915	9	4	
44	4709510436	3	5824404	46484413	1915	14	4	
44	4893451527	2	5824404	29667525	1915	2	4	
44	4893452527	3	5824404	29667525	1915	2	4	
44	4898913000	1	4394384	33640714	1260	2		
44	5004114145	2	1495058	46484413	1915	9	4	
44	5004350919	2	4349471	46484413	1915	9	4	
44	5350033033	2	4944300	46484413	1915	9	4	
44	5350986498	2	221785	46484413	1915	9	4	
44	5400044444	2	4944300	46484413	1915	2	4	
44	5610684000	1	322783	46484413	1915	9		
44	5610725000	1	322783	46484413	1915	9		
44	5611085000	2	322783	46484413	1915	9	2	
44	5611105000	2	5824404	46484413	1915	9	2	
44	6553775000	1	5780265	46484413	1915	9		
44	7274743201	2	6107233	46484413	1915	9	4	
44	7276849440	2	6107233	46484413	1915	9	4	
44	7277302067	2	6107233	46484413	1915	9	4	
44	7277565744	2	6107233	46484413	1915	9	4	
44	7279263068	2	4394384	26679433	1915	9	4	
44	7359577054	2	4924819	46484413	1915	9	4	
45	568843891	2	5200293	36628672	3246	9	4	
45	578145224	2	2693505	49380114	2806	9	4	
45	592262414	2	2693505	28054758	2806	2	1	
45	592263414	3	2693505	28054758	2806	2	1	
45	608985000	1	1847187	28054758	2806	2		
45	665724283	2	2693505	9937280	2806	2	4	
45	665730032	3	2693505	9937280	2806	2	1	
45	666346822	3	2693505	9937280	2806	2	1	
45	666565001	2	2693505	49380114	2806	2	4	
45	667375000	2	2693505	28054758	2806	2	5	
45	667393564	2	2693505	28054758	2806	2	4	
45	667420195	3	2693505	28054758	2806	2	1	
45	767313907	2	2693505	3583321	1140	14	4	
45	770137000	1	1847187	28054758	2806	14		
45	771712148	2	2896861	33565431	3098	6	4	
45	844782000	1	1847187	28054758	2806	2		
45	847098122	2	2896861	28054758	2806	9	4	
45	847099122	3	2896861	28054758	2806	9	4	
45	911745113	2	5465128	30763804	3246	2	4	
45	926142418	2	2896861	30147075	1121	2	4	
45	2252481254	2	2832568	30763804	3246	19	4	
45	2515557687	2	2832568	30763804	3246	9	4	
45	2703231955	2	825043	30763804	3246	14	4	
45	5269391174	2	4560273	30763804	3246	9	4	
45	5798000664	2	6619702	30763804	3246	2	4	
45	5910214774	2	1584280	30763804	3246	2	4	
45	5989346731	2	1584280	30763804	3246	20	4	
45	5991890786	3	6619702	25603535	3246	20	4	
45	5993044370	2	6619702	8118565	3246	20	4	
45	5993045370	3	6619702	8118565	3246	20	4	
45	5993179007	2	6619702	13888865	3246	20	4	
45	6079628072	2	1584280	30763804	3246	20	4	
45	6354523090	3	4220270	5009432	3246	14	4	
45	6368257554	2	2896861	13842339	1709	14	4	
45	6368258554	3	2896861	13842339	1709	14	4	
45	6796091346	2	5587016	30763804	3246	14	4	
45	6796374546	2	5587016	30763804	3246	14	4	
45	6796403463	2	5587016	30763804	3246	14	4	
45	6796436294	2	5587016	30763804	3246	14	4	
45	7266972665	2	5587016	30763804	3246	14	4	
45	7266990806	7	5587016	30763804	3246	14	4	73646
45	7266990808	7	5587016	30763804	3246	14	4	
45	7267068793	2	5587016	30763804	3246	14	4	
45	7267149785	7	5587016	30763804	3246	14	4	6983129
45	7267214492	2	5587016	30763804	3246	14	4	
45	7620428523	2	6983129	30763804	3246	9	4	
45	7754788416	2	5109675	14566437	3123	9	4	
45	7754789416	3	5109675	14566437	3123	9	4	
45	7759879645	2	2896861	51280632	3123	9	4	
45	7770745000	2	3022722	4233597	3246	9		
46	5947098477	2	3816653	1317084	1378	9	4	
46	6051726930	2	120877	1317084	1378	19	4	
46	6072238625	2	570620	10300635	2062	20	4	
46	6072253353	2	570620	30428558	2483	20	4	
46	6072259000	2	570620	30428558	2483	20	2	
46	6074075000	2	570620	30428558	2483	20	2	
46	6087558010	6	3119848	37889059	2590	20	5	
46	6088002579	2	3119848	37889059	2590	20	4	
46	6111220000	2	134365	1317084	1378	20	5	
46	6162556163	3	101797	1317084	1378	20	4	
46	6162615614	3	101797	1317084	1378	20	1	
46	6169883438	2	134365	10654807	2539	20	4	
46	6190341906	2	2642045	7467	2707	14	1	
46	6200611000	2	3119848	7467	2707	2	2	
46	6201922000	3	3119848	52145460	359	2	2	
46	6211554000	2	3816653	1317084	1378	14	2	
46	6256277000	1	6205280	1317084	1378	2		
46	6265700000	2	3816653	1317084	1378	9	5	
46	6270256000	2	3816653	1317084	1378	9	2	
47	236953222	2	6132321	13723332	1551	2	4	
47	282537201	3	4122437	2245534	1551	2	4	
47	824875790	2	1385474	42153472	1551	2	4	
47	824899000	1	4122437	42153472	1551	2		
47	1219314945	2	4002922	15778526	1551	14	0	
47	1383240869	2	6576393	111285	1551	2	4	
47	1405883299	2	6576393	52181843	1551	9	4	
47	1405893423	2	6576393	52181843	1551	9	4	
